12-25 10:03:05.109 [main] INFO  o.p.config.shiro.ShiroConfiguration - ShiroConfiguration.getLifecycleBeanPostProcessor()
12-25 10:03:05.428 [main] INFO  o.p.config.shiro.ShiroConfiguration - 配置核心安全事务管理器: securityManager()
12-25 10:03:05.429 [main] INFO  o.p.config.shiro.ShiroConfiguration - 配置自定义的权限登录器: shiroConfigRealm()
12-25 10:03:05.505 [main] INFO  o.p.config.shiro.ShiroConfiguration - shiroconfiguration-shirFilter
12-25 10:03:05.756 [main] INFO  org.reflections.Reflections - Reflections took 183 ms to scan 7 urls, producing 50 keys and 362 values 
12-25 10:03:05.804 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getManagementById/{id}
12-25 10:03:05.804 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getAllEquipemt
12-25 10:03:05.804 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getWorkDynamics/{pageSize}/{pageNumber}
12-25 10:03:05.804 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getAllManagement/{pageSize}/{pageNumber}
12-25 10:03:05.804 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/supplierType/getAll
12-25 10:03:05.805 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/equipType/**
12-25 10:03:05.805 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getMarketInformation/{pageSize}/{pageNumber}
12-25 10:03:05.805 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/auth/login
12-25 10:03:05.805 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getAllPart/{pageSize}/{pageNumber}
12-25 10:03:05.805 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getOrgationById/{id}
12-25 10:03:05.805 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getMarketInformationById/{id}
12-25 10:03:05.805 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/common
12-25 10:03:05.805 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/auth/**
12-25 10:03:05.805 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/subject/**
12-25 10:03:05.805 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/captcha/**
12-25 10:03:05.805 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getQualityEventByQuery
12-25 10:03:05.805 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getQualityNoticeById/{id}
12-25 10:03:05.805 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getDataDownloadById/{id}
12-25 10:03:05.805 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getLinked
12-25 10:03:05.805 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/industry/getAll
12-25 10:03:05.805 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getEquipmentById/{id}
12-25 10:03:05.805 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getOrgatioByQuery
12-25 10:03:05.805 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getAllArm/{pageSize}/{pageNumber}
12-25 10:03:05.805 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getSupplierById/{id}
12-25 10:03:05.805 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getQualityNotice
12-25 10:03:05.806 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getQualityDealById/{id}
12-25 10:03:05.806 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getWorkDynamicsById/{id}
12-25 10:03:05.806 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/supplierType/**
12-25 10:03:05.806 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getArmById/{id}
12-25 10:03:05.806 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getPartById/{id}
12-25 10:03:05.806 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getQualityDealByQuery
12-25 10:03:05.806 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/saveOrUpdate
12-25 10:03:05.806 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/subject/getAll
12-25 10:03:05.806 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/auth/loginout
12-25 10:03:05.806 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getQualityEventById/{id}
12-25 10:03:05.806 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getAllByQuery
12-25 10:03:05.807 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/captcha/verification
12-25 10:03:05.807 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/**
12-25 10:03:05.807 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/front/getDataDownloadAll/{pageSize}/{pageNumber}
12-25 10:03:05.807 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/industry/**
12-25 10:03:05.807 [main] INFO  o.p.config.shiro.ShiroConfiguration - auth  path:/v1/equipType/getAll
12-25 10:03:05.855 [main] INFO  org.reflections.Reflections - Reflections took 47 ms to scan 7 urls, producing 50 keys and 362 values 
12-25 10:03:05.879 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/news/getAll/{pageSize}/{pageNumber}
12-25 10:03:05.880 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/supplier/getAllByQuery
12-25 10:03:05.880 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/frontAuth/saveOrderingMeals
12-25 10:03:05.880 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/file/download
12-25 10:03:05.880 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/qualityEvent/saveOrUpdate
12-25 10:03:05.880 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/party/**
12-25 10:03:05.880 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/role/**
12-25 10:03:05.880 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/depart/getAllDepat
12-25 10:03:05.880 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/account/findPasswd
12-25 10:03:05.880 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/arms/getArms/{pageSize}/{pageNumber}
12-25 10:03:05.880 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/equipment/getById/{id}
12-25 10:03:05.880 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/link/addLink
12-25 10:03:05.880 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/dataDownload/getById/{id}
12-25 10:03:05.880 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/roomReservation/getAllByQuery
12-25 10:03:05.880 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/reports/top
12-25 10:03:05.881 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/link/getById/{id}
12-25 10:03:05.881 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/roomReservation/delete
12-25 10:03:05.881 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/vehiclePick/delete
12-25 10:03:05.881 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/reports/getAll/{pageSize}/{pageNumber}
12-25 10:03:05.881 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/party/addAndUpdate
12-25 10:03:05.881 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/workDynamics/addAndUpdate
12-25 10:03:05.881 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/news/top
12-25 10:03:05.881 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/user/updateUser
12-25 10:03:05.881 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/qualityDeal/getById/{id}
12-25 10:03:05.881 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/qualityNotice/**
12-25 10:03:05.881 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/qualityNotice/getAll
12-25 10:03:05.881 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/vehiclePick/getAllByQuery
12-25 10:03:05.881 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/file/upload
12-25 10:03:05.881 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/equipment/saveOrUpdate
12-25 10:03:05.881 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/tenderOrgation/delete
12-25 10:03:05.881 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/reports/addAndUpdate
12-25 10:03:05.881 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/qualityDeal/saveOrUpdate
12-25 10:03:05.881 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/link/update
12-25 10:03:05.882 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/managementRegulation/line
12-25 10:03:05.882 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/managementRegulation/top
12-25 10:03:05.882 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/workDynamics/getAll/{pageSize}/{pageNumber}
12-25 10:03:05.882 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/marketInformation/line
12-25 10:03:05.882 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/qualityNotice/getById/{id}
12-25 10:03:05.882 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/workDynamics/top
12-25 10:03:05.882 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/equipment/**
12-25 10:03:05.882 [main] INFO  o.p.config.shiro.ShiroConfiguration - oauth  path:/v1/reports/push
